,crop_time,image_time,human_len,ai_len,prob,similarity,correct
1576,0.439,1.4585288159273493,1,8,0.2138211727142334,0.0,1
1577,5.738,25.82069292518463,9,8,0.997409462928772,0.9411764705882352,0
1578,3.47,15.614814299475546,12,12,0.9502553343772888,1.0,0
1579,2.961,13.324341539120198,7,7,0.999919295310974,1.0,0
1580,2.636,11.861858931820615,11,11,0.9241304397583008,1.0,0
1581,3.881,17.464292304399017,12,11,0.8188307881355286,0.9565217391304348,0
1582,1.595,10.485661450123844,6,5,0.9960984587669371,0.18181818181818185,0
1583,1.469,9.657327065976132,10,9,0.9305179715156556,0.9473684210526316,0
1584,1.247,8.197880770096825,7,7,0.9999732971191406,1.0,0
1585,1.154,7.586491105606844,11,6,0.9515692591667176,0.7058823529411765,0
1586,1.186,7.79686174285071,11,10,0.9903756976127625,0.9523809523809524,0
1587,0.84,5.522229227651429,5,5,0.9999368786811828,1.0,0
1588,1.391,9.144548637694212,7,7,0.9999324679374696,1.0,0
1589,3.326,20.892831594634874,18,16,0.8582442998886108,0.7058823529411765,1
1590,3.691,23.185640834575256,5,5,0.8825187683105469,1.0,1
1591,1.706,10.71652757078987,16,16,0.836329460144043,1.0,1
1592,2.335,14.000404918447337,8,7,0.9781326055526732,0.8,0
1593,2.503,15.007714565684662,10,9,0.9996556043624878,0.9473684210526316,0
1594,1.571,9.419544379820458,7,7,0.999994158744812,1.0,0
1595,3.527,21.14750670122645,6,6,0.934184730052948,0.8333333333333334,0
1596,2.161,12.957119926665822,8,8,0.9996352195739746,1.0,0
1597,2.051,12.297571943355672,12,11,0.9624603986740112,0.9565217391304348,0
1598,1.765,10.582747186749273,13,12,0.9987692832946776,0.96,0
1599,1.974,11.835888355038565,7,6,0.9443621039390564,0.7692307692307693,0
1602,2.2,10.038981950396051,5,6,0.7860729098320007,0.0,0
1603,1.559,7.113987663939749,4,4,0.984507381916046,1.0,0
1604,0.694,3.166842487988573,7,7,0.9273687601089478,1.0,0
1605,1.556,7.1002981430983,6,6,0.9977049231529236,1.0,0
1606,0.788,3.5957808076873135,4,4,0.999974012374878,1.0,0
1607,0.904,4.1251089468900135,8,8,0.9919846057891846,1.0,0
1608,2.091,11.411150010054293,13,11,0.9242849349975586,0.0,0
1609,1.788,9.757597426100943,4,4,0.8820204734802246,0.0,0
1610,2.376,12.966471747436156,14,13,0.9605644941329956,0.0,0
1611,1.341,7.3181980695757085,15,14,0.8287709355354309,0.06896551724137931,0
1612,1.919,10.472499698371205,9,9,0.9736052751541138,1.0,0
1613,1.213,6.619667605067363,19,17,0.9599841833114624,0.8888888888888888,0
1614,2.131,11.62944078021315,14,11,0.8813420534133911,0.8,0
1615,2.06,11.24197466318118,19,17,0.9696651101112366,0.9444444444444444,0
1616,5.998,31.819063872338653,5,4,0.998786687850952,0.6666666666666666,0
1617,3.675,19.495675180200827,8,8,0.999974012374878,1.0,0
1618,2.367,12.556806299737513,8,8,0.9999555349349976,1.0,0
1619,5.01,26.57777759260031,10,9,0.997121810913086,0.9473684210526316,0
1620,2.048,10.864528644639806,12,11,0.8474726676940918,0.9565217391304348,0
1621,2.807,14.890982375734346,14,13,0.8920633792877197,0.8888888888888888,0
1622,2.096,11.119166034748552,15,13,0.9910547733306884,0.9285714285714286,0
1623,3.663,19.042849467346,11,11,0.7697731852531433,0.7272727272727273,0
1624,2.92,15.180213061602595,13,12,0.9945778250694276,0.96,0
1625,3.204,16.656644742936543,2,2,0.8982877731323242,1.0,0
1626,3.42,17.779564613246873,7,7,0.9999365806579591,1.0,0
1627,2.002,10.407803612783697,10,9,0.9997108578681946,0.9473684210526316,0
1628,3.142,16.334325150532656,12,12,0.9995250701904296,1.0,0
1629,3.493,18.15906993978694,13,13,0.9990052580833436,1.0,0
1630,5.823,30.27204817044928,17,17,0.9924887418746948,1.0,0
1631,2.559,13.303481241315424,11,10,0.9847411513328552,0.9523809523809524,0
1632,1.67,19.66929179889761,5,5,0.9966409802436828,1.0,0
1633,1.721,20.26997077000167,12,11,0.998605251312256,0.9565217391304348,0
1635,0.812,3.321,1,2,0.09130308032035828,0.0,1
1636,1.057,7.578304926978013,2,2,0.6801953911781311,1.0,0
1637,0.883,6.330788316482106,3,3,0.6727175116539001,1.0,0
1638,0.471,3.3768984111699565,2,2,0.9934123158454896,1.0,0
1639,0.98,7.026242978655112,12,12,0.9997256994247437,1.0,0
1640,1.367,9.800891991654632,15,14,0.9994671940803528,0.9655172413793104,0
1642,0.672,3.943,1,14,0.43016767501831055,0.0,1
1643,3.932,19.886507360785153,11,11,0.9823246002197266,1.0,1
1644,2.929,14.813728397695757,7,7,0.941344916820526,1.0,0
1645,1.275,6.448447834435673,7,7,0.9999884366989136,1.0,0
1646,1.171,5.922456795391508,6,6,0.9999870657920836,1.0,0
1648,1.758,8.891271602304247,9,7,0.5682458877563477,0.125,0
1649,1.259,6.367526136121187,6,6,0.9541932344436646,1.0,0
1650,3.207,10.157771903192227,10,10,0.925367832183838,0.9,0
1651,8.688,27.518154753643305,5,5,0.8954808115959167,1.0,1
1652,3.182,10.078587526023592,6,6,0.9999279975891112,1.0,0
1653,2.273,7.199443572172103,6,6,0.945823073387146,1.0,0
1654,2.284,7.234284698126301,11,11,0.9998854994773864,1.0,0
1655,3.422,10.838757546842471,8,8,0.9999536275863647,1.0,0
1656,0.994,7.2323667866186865,4,4,0.9246852993965148,0.25,0
1657,3.261,23.72711075569772,7,7,0.9919713735580444,0.14285714285714285,0
1658,1.298,9.44427775556444,7,7,0.8655184507369995,1.0,0
1659,1.5,10.9140343862455,7,7,0.7050191164016724,1.0,0
1660,1.101,8.010901239504198,10,8,0.929368019104004,0.2222222222222222,1
1661,2.779,20.220067706250838,12,11,0.933504283428192,0.9565217391304348,0
1662,1.6,11.641636678661872,10,10,0.7491908669471741,0.9,0
1663,2.473,17.993604691456753,7,7,0.8730055689811707,1.0,0
1664,0.919,3.856,2,10,0.34451594948768616,0.0,1
1665,0.959,4.777,2,10,0.31440377235412603,0.0,1
1666,2.399,13.333723084841726,4,4,0.9454997777938844,0.25,0
1667,1.67,9.281916445054474,5,5,0.9950489401817322,0.2,0
1668,2.44,13.561602470618512,6,6,0.9789552688598632,0.16666666666666666,0
1669,1.554,8.637184524320151,8,5,0.5421797037124634,0.15384615384615385,0
1670,1.436,7.98133653598696,12,11,0.8012309670448303,0.8695652173913043,0
1671,2.158,11.994236939178176,16,16,0.6534885764122009,0.75,0
1672,3.171,34.16828515487725,5,5,0.9989383816719056,1.0,0
1674,2.881,31.043465635825086,4,4,0.6075536012649536,0.75,0
1675,2.026,21.830635674481652,9,9,0.9999955296516418,1.0,0
1676,0.919,5.015,1,10,0.3314623236656189,0.0,1
1677,4.893,22.708458119877047,13,13,0.7701851129531859,0.7692307692307693,1
1678,1.794,8.325970543032787,8,9,0.41834622621536255,0.4705882352941176,0
1679,2.168,10.061707991803278,7,7,0.9999730587005616,1.0,0
1680,1.023,4.747752433401639,1,1,0.4429182708263397,1.0,0
1681,1.186,5.504236936475411,9,9,0.9990442991256714,1.0,0
1682,2.52,11.695343237704918,10,9,0.9995571970939636,0.9473684210526316,0
1683,2.032,9.430530737704917,5,5,0.9991436004638672,1.0,0
1684,1.996,13.615324878948583,6,5,0.9986365437507628,0.9090909090909092,0
1685,2.341,15.968675121051417,12,11,0.8869786858558655,0.9565217391304348,0
1686,0.999,4.846,1,5,0.22612018883228305,0.0,1
1687,2.239,11.522920961090193,8,8,0.8133637309074402,1.0,0
1688,3.167,16.298834606419224,5,5,0.9993807673454284,1.0,0
1689,3.923,20.189557360588132,5,5,0.9994942545890808,1.0,0
1690,3.677,18.923528527882368,9,9,0.999658465385437,1.0,0
1691,3.188,16.40691023847947,10,10,0.9399933218955994,1.0,1
1692,2.142,11.023714470145242,5,5,0.9992498755455016,1.0,0
1693,2.493,12.83012146315223,6,6,0.9993306994438172,1.0,0
1694,2.139,11.008275094136634,5,5,0.999704360961914,1.0,0
1695,2.386,12.279450385511923,4,4,0.998892068862915,1.0,0
1696,2.531,13.025686892594585,19,19,0.9376028180122375,1.0,1
1697,1.227,7.753659100642397,9,9,0.9998505115509032,1.0,0
1698,1.39,8.78368879371877,14,12,0.953541934490204,0.8461538461538461,0
1699,1.755,11.090197002141329,7,7,0.7060685157775879,1.0,0
1700,1.274,8.05066152748037,16,16,0.8733809590339661,0.9375,0
1701,1.359,8.587793576017129,11,10,0.9996342062950134,0.9523809523809524,0
1702,1.902,14.902701614906832,13,13,0.9995777010917664,1.0,0
1703,1.263,9.895958012422359,19,16,0.8943238258361816,0.057142857142857134,0
1704,1.163,9.112430062111802,5,1,0.6081557273864746,0.0,0
1705,2.144,16.798839254658386,5,6,0.8910566568374634,0.7272727272727273,0
1706,1.578,12.36407105590062,9,7,0.9425551295280457,0.0,0
1707,1.204,5.346887868852459,7,7,0.9523195028305054,0.8571428571428571,0
1708,3.837,17.0398743793911,6,6,0.9492688179016112,1.0,0
1709,1.056,4.689629227166276,8,8,0.9994152188301086,0.875,0
1710,0.657,2.9176954566744735,8,7,0.9141705632209778,0.9333333333333332,0
1711,1.01,4.4853461358313815,10,4,0.9967557191848756,0.5714285714285714,0
1712,2.856,8.840931316434997,9,9,0.9654067158699036,1.0,0
1713,3.726,11.534072158626328,9,9,0.9998387098312378,1.0,0
1714,1.694,5.2438857318070315,5,5,0.8160274624824524,1.0,0
1715,1.508,4.668110793131644,6,6,0.9998003244400024,1.0,0
1716,0.653,2.833,1,5,0.2268267720937729,0.0,1
1718,5.475,57.70900648786951,9,9,0.9522312879562378,1.0,0
1719,3.143,33.1286588842692,7,7,0.9986708760261536,1.0,0
1720,5.268,55.527131722026766,13,12,0.9672588109970092,0.08,0
1721,2.35,24.770075844108373,6,6,0.9617285728454591,1.0,0
1722,0.572,2.584,1,10,0.28974276781082153,0.0,1
1723,1.519,7.773161365723349,6,6,0.99528831243515,1.0,0
1724,2.033,10.403447700141916,4,4,0.9972079992294312,1.0,0
1725,1.887,9.656323566240923,6,6,0.9982537031173706,1.0,0
1726,2.071,10.597904666499709,3,3,0.998647689819336,1.0,0
1727,1.991,10.18852157943067,5,5,0.9918754696846008,1.0,0
1728,1.863,9.53350864012021,5,5,0.9988197684288024,1.0,0
1729,2.155,11.027756907922198,13,12,0.8795790672302246,0.8,0
1730,2.049,10.485324317555722,11,10,0.9960448145866394,0.9523809523809524,0
1731,2.014,10.306219216963019,20,20,0.4139967262744904,1.0,1
1732,2.416,12.363369229484931,7,7,0.9829492568969728,1.0,0
1733,1.731,8.858026546456298,6,6,0.9998288154602052,1.0,0
1734,2.229,11.406436263461057,4,4,0.7514317631721497,1.0,0
1735,2.35,8.932132728304026,7,7,0.9970733523368835,1.0,0
1736,1.816,6.902448099829835,7,7,0.8311716914176941,1.0,0
1737,1.662,6.317108338060125,9,9,0.9999370574951172,1.0,0
1738,1.657,6.2981038003403285,4,4,0.9969549179077148,1.0,0
1739,1.33,5.055207033465685,7,7,0.9999448657035828,1.0,0
1740,1.239,3.656,1,10,0.33790725469589233,0.0,1
1741,1.118,3.984,1,1,0.06673745065927505,0.0,1
1742,1.157,6.411332962550981,15,13,0.6989119648933411,0.07142857142857142,0
1743,1.79,9.919002595476456,6,6,0.9998499751091005,1.0,0
1744,1.937,10.733579903596588,4,4,0.999959409236908,1.0,0
1745,1.464,8.112525027808676,9,9,0.9999441504478456,1.0,0
1746,1.743,9.658559510567297,7,7,0.9971061944961548,1.0,0
1747,3.514,19.827124395604397,5,4,0.994692087173462,0.6666666666666666,0
1748,3.55,20.03024803767661,4,4,0.995576024055481,1.0,0
1749,2.7,15.234273155416012,7,7,0.9999812245368958,1.0,0
1750,1.952,11.013815259026687,3,3,0.992487609386444,1.0,0
1751,2.144,12.097141350078491,8,8,0.999983549118042,1.0,0
1752,2.065,11.651397802197806,12,11,0.9403758049011229,0.9565217391304348,0
1753,0.928,4.386,1,3,0.5381532907485962,0.0,1
1754,1.688,4.824,1,6,0.359199196100235,0.0,1
1755,2.531,13.35882702858793,6,5,0.9823919534683228,0.9090909090909092,0
1756,1.485,7.837952642217729,11,10,0.9808325767517091,0.9523809523809524,0
1757,1.502,7.927680046202714,8,8,0.999995231628418,1.0,0
1758,1.408,7.431540282991626,19,19,0.8726351261138916,0.6842105263157895,0
1759,1.217,9.059217691898601,8,8,0.9999518990516664,1.0,0
1760,1.336,9.945040950186138,8,7,0.9567872285842896,0.9333333333333332,0
1761,1.042,7.756536429711043,7,7,0.9983680248260498,1.0,0
1762,1.147,8.538145187023577,5,5,0.7758632898330688,1.0,0
1763,0.899,6.692059741180642,7,1,0.4671237170696258,0.25,0
1764,2.245,10.493088566284044,4,4,0.9998162388801576,0.25,0
1765,1.737,8.118705941931127,7,7,0.9851540327072144,1.0,0
1766,3.105,14.51271269412559,7,7,0.9996843934059144,1.0,0
1767,1.799,8.408492797659239,14,14,0.4316856861114502,1.0,1
1768,1.211,4.696,1,2,0.2819726765155792,0.0,1
1769,0.895,5.784,1,10,0.34445473551750183,0.0,1
1770,4.754,33.21294374810778,5,5,0.9997081160545348,1.0,0
1771,2.407,16.816061338177413,4,4,0.9994900226593018,1.0,0
1772,2.879,20.113602240387532,6,6,0.9928823709487916,1.0,0
1773,3.434,23.991007326672722,15,15,0.9970362782478333,1.0,0
1774,3.041,21.245385346654555,9,9,0.9530121684074402,1.0,0
1775,1.341,9.778550029256875,9,7,0.9083983302116394,0.875,0
1776,1.154,8.414949093036865,8,8,0.9384198784828186,0.875,0
1777,1.225,8.932679929783498,8,8,0.9748694896697998,0.625,0
1778,1.407,10.259820947922758,20,19,0.8316138982772827,0.7692307692307693,0
1779,1.838,8.697724701335208,6,6,0.9977868795394896,0.16666666666666666,0
1780,2.144,10.145768095572734,10,9,0.989109456539154,0.9473684210526316,0
1781,1.343,6.355301563598032,7,7,0.9608086347579956,1.0,0
1782,1.052,4.978240688685874,16,15,0.9715446829795836,0.967741935483871,0
1783,2.159,10.216750614898105,8,7,0.9981942176818848,0.9333333333333332,0
1784,1.294,6.123425333801827,5,5,0.9998072981834412,1.0,0
1785,1.554,7.353789002108221,8,8,0.9253677129745485,0.875,0
1786,3.087,15.136872066802903,15,13,0.627385139465332,0.6428571428571429,0
1787,5.493,26.934511908956377,4,4,0.9328163266181946,1.0,0
1788,2.57,12.601801493904585,5,5,0.9999925494194032,1.0,0
1789,4.579,22.452781727855683,13,11,0.9994103908538818,0.9166666666666666,0
1790,3.193,15.656635085617642,9,8,0.9860196709632874,0.9411764705882352,0
1791,4.04,19.80983581142978,7,7,0.997924029827118,1.0,0
1792,2.662,13.052916566838137,9,8,0.9904654026031494,0.9411764705882352,0
1793,2.758,13.523645338594882,19,14,0.6229031682014465,0.0,0
1794,3.155,10.05817032872715,5,5,0.9999478459358216,1.0,0
1795,2.076,6.618307956398593,4,4,0.999903917312622,1.0,0
1796,4.643,14.801928632735388,10,10,0.8994677662849426,0.9,0
1798,2.58,8.225064801304608,9,8,0.7439945340156555,0.7058823529411765,0
1799,1.148,3.886,1,9,0.3465524613857269,0.0,1
1800,2.891,7.209342758026482,5,5,0.9995195269584656,1.0,0
1801,5.896,14.702969526573552,5,5,0.9619662165641784,0.8,0
1802,8.552,21.32628822782514,4,4,0.7060984969139099,1.0,0
1803,6.429,16.03212196172683,10,9,0.9173746109008788,0.9473684210526316,0
1804,8.653,21.57815388626882,3,3,0.9989857673645021,1.0,0
1805,3.284,8.189374478505352,4,4,0.991086721420288,1.0,0
1806,2.143,5.344040653908943,7,6,0.9342659711837769,0.9230769230769232,0
1807,2.775,6.920071308724833,10,10,0.9890085458755492,0.9,0
1809,1.349,7.551535257282875,15,10,0.6707091927528381,0.08,0
1810,1.066,5.967336237408112,7,7,0.9999924302101136,1.0,0
1811,1.356,7.590720392050095,8,9,0.9035125970840454,0.9411764705882352,1
1812,2.251,12.600819765858969,14,11,0.7564252614974976,0.8,0
1813,1.324,7.411588347399944,18,17,0.9658215641975404,0.9714285714285714,0
1814,1.308,6.7700710201625025,15,15,0.8549482822418213,0.06666666666666668,0
1815,1.071,5.543383839903702,10,10,0.9999446272850036,1.0,0
1816,1.676,8.674800481492628,14,12,0.9176869392395021,0.8461538461538461,0
1817,2.591,13.410744658441166,7,7,0.99998539686203,1.0,0
1818,1.069,3.599,1,8,0.6158592104911804,0.0,1
1819,3.475,15.10355133410673,5,5,0.9929298758506776,0.8,0
1820,4.497,19.545516647331787,5,5,0.9862618446350098,0.6,1
1821,5.356,23.279027610208818,13,12,0.9899591207504272,0.96,0
1822,1.811,7.871232076566125,9,9,0.9994326829910278,1.0,0
1824,4.957,39.49239928662212,7,7,0.999814748764038,1.0,0
1825,1.437,11.44857328522816,19,16,0.7844983339309692,0.8,0
1826,2.838,22.61033471362388,5,5,0.9996830821037292,1.0,0
1827,4.303,34.28198388749948,5,5,0.9912918210029602,1.0,0
1828,1.339,10.667807674962075,5,5,0.8892185091972351,1.0,0
1829,5.7,45.41187733180272,14,14,0.9458166360855104,0.9285714285714286,0
1830,1.649,13.137576442130294,10,10,0.9108506441116332,0.8,0
1831,2.168,17.27244737813128,10,10,0.9999584555625916,1.0,0
1832,3.373,15.446065473078933,4,4,0.9985897541046144,1.0,0
1833,2.503,11.462052143230526,4,4,0.7300592660903931,0.0,0
1834,5.391,24.68714466806064,10,9,0.7921061515808105,0.7368421052631579,0
1835,2.075,9.502100757971771,8,7,0.6795722246170044,0.8,0
1836,1.962,8.984636957658127,12,12,0.7846969366073608,0.9166666666666666,0
1837,4.509,34.9148857207005,4,4,0.8950197100639343,1.0,0
1838,4.983,38.58524629546475,2,2,0.9939375519752502,1.0,0
1839,3.923,30.377266951055233,7,6,0.8317199945449829,0.9230769230769232,0
1840,6.993,54.149433542882804,7,7,0.9381530284881592,1.0,0
1841,6.205,48.04765267175572,20,18,0.7651348710060121,0.7894736842105263,0
1842,4.565,35.348514818141005,11,10,0.8004223704338074,0.7619047619047619,0
1843,0.399,2.825,1,13,0.3860849440097809,0.0,1
1844,0.399,2.751216309012876,1,5,0.6026695966720581,0.0,1
1845,0.303,2.0892695278969957,1,3,0.4840550422668457,0.0,1
1846,0.463,3.192514163090129,1,9,0.38264164328575134,0.0,1
1847,2.417,16.51849925935901,18,15,0.9883650541305542,0.7878787878787878,0
1848,3.515,24.02255891462429,7,7,0.9998642802238464,1.0,0
1849,2.312,15.800897926205225,4,4,0.7823033332824707,1.0,0
1851,2.15,14.693741583625101,12,12,0.9999573230743408,1.0,0
1852,2.381,16.272464516563424,7,6,0.981159806251526,0.9230769230769232,0
1853,2.545,14.515043864779507,6,6,0.96708881855011,1.0,0
1854,1.806,10.300262954731549,7,7,0.9394686818122864,1.0,0
1855,2.248,12.821146800795415,9,9,0.9537217020988464,1.0,1
1856,1.95,11.121546379693532,11,10,0.9862191081047058,0.9523809523809524,1
1857,1.352,12.571,9,9,0.4173818230628967,0.0,1
1858,4.565,20.39846057953349,6,6,0.9999583959579468,1.0,0
1859,1.938,8.659850296415314,5,6,0.9813097715377808,0.9090909090909092,0
1860,1.932,8.633039614383067,4,4,0.4615113139152527,0.75,0
1861,1.773,7.922556540528561,6,6,0.9996547698974608,1.0,0
1862,2.651,11.845853011247158,18,17,0.9938842654228209,0.9714285714285714,0
1864,1.582,9.729088502673797,6,5,0.9047689437866212,0.9090909090909092,0
1865,1.611,9.907434625668449,9,9,0.936975359916687,0.8888888888888888,0
1866,1.074,6.604956417112298,7,7,0.9972171783447266,1.0,0
1867,1.649,10.141129545454543,14,13,0.9802583456039428,0.9629629629629628,0
1868,1.564,9.618390909090909,11,11,0.8413911461830139,0.9090909090909092,0
1869,0.452,2.0003671766342146,1,6,0.9898442029953004,0.0,1
1870,0.42,1.8587482614742694,1,6,0.32878804206848145,0.0,1
1871,0.407,1.8012155771905425,1,9,0.3391627371311188,0.0,1
1872,0.447,1.9782392211404727,1,3,0.4133861064910889,0.0,1
1873,0.431,1.9074297635605009,1,7,0.3352843523025513,0.0,1
1874,2.394,7.820359253045444,4,4,0.90283203125,0.75,0
1875,5.293,17.290376577430884,6,5,0.96367084980011,0.18181818181818185,0
1876,7.199,23.516610803122038,8,7,0.937278151512146,0.6666666666666666,0
1877,7.016,22.91881391786418,15,13,0.9114750027656556,0.9285714285714286,0
1878,5.516,18.018839448537456,7,8,0.9998369216918944,0.9333333333333332,0
1879,0.399,1.686139534883721,1,7,0.2429730445146561,0.0,1
1880,0.397,1.677687707641196,1,3,0.3483772277832031,0.0,1
1881,0.428,1.8086910299003327,1,3,0.3589020669460297,0.0,1
1882,0.456,1.927016611295681,1,12,0.41430917382240295,0.0,1
1883,0.427,1.8044651162790695,1,6,0.3457298278808594,0.0,1
1884,8.024,24.07090554456796,8,5,0.3491526246070862,0.6153846153846154,0
1885,2.042,6.125721475823501,4,4,0.9897639751434326,1.0,0
1886,1.891,5.672742071881607,6,6,0.997162699699402,1.0,0
1887,1.39,4.169810407147241,6,6,0.9999870061874391,1.0,0
1888,1.316,3.94782050057969,4,3,0.8543891906738281,0.8571428571428571,0
1889,0.871,2.8690866516403712,1,7,0.26478493213653564,0.0,1
1890,1.148,3.7815286751815678,1,8,0.90307354927063,0.0,1
1891,0.535,1.762297771099424,1,8,0.4363351762294769,0.0,1
1892,0.816,2.687915852742299,1,7,0.3060142695903778,0.0,1
1893,0.623,2.0521710493363385,1,13,0.4029807150363922,0.0,1
1894,1.703,8.119502599653378,7,7,0.9966737627983092,1.0,0
1895,1.649,7.862043327556324,7,7,0.9999037981033324,1.0,0
1896,1.989,9.483083188908145,9,9,0.9999043345451356,1.0,0
1897,1.786,8.515227036395146,4,4,0.9971314668655396,1.0,0
1898,1.528,7.285143847487002,7,7,0.8463138937950134,1.0,0
1899,1.241,9.303786654697786,10,9,0.9998265504837036,0.9473684210526316,0
1900,0.975,7.309582585278277,7,7,0.9999839663505554,1.0,0
1901,1.126,8.441630760023937,8,8,0.9999683499336244,1.0,0
1902,4.63,20.83851608089744,5,4,0.997040867805481,0.6666666666666666,0
1903,6.977,31.401798422553224,10,9,0.9966254830360411,0.9473684210526316,0
1905,2.799,12.5976255962056,8,8,0.9999818205833436,1.0,0
1906,2.479,11.157382584134938,10,9,0.9993915557861328,0.9473684210526316,0
1907,2.179,9.807154760318687,12,11,0.9469686150550842,0.9565217391304348,0
1908,2.985,13.434766846971675,14,13,0.7293834686279297,0.8888888888888888,0
1909,2.353,10.59028689813211,15,13,0.9933696389198304,0.9285714285714286,0
